title_version,model_year,mileage,engine,transmission,fuel,price,inspection_score,description,data_source
Toyota Aqua S 2015,2015,82000.0,1500.0,Automatic,Hybrid,3290000.0,9.5,toyota aqua hybrid push start fully loaded 2015 reg import 2018 blue metallic colour first owner battery health 80 percent abs in perfect condition gives 21 22 km per liter average timely maintained alloyrims new tyres very well kept buyers who looking for trouble free car comtact no time wasters price is final call after 2pm no msgz,silver_predicted
Toyota Fortuner 2.8 Sigma 4 2021,2021,19000.0,2800.0,Automatic,Diesel,16200000.000000002,9.6,total orignal as like new,silver_predicted
Toyota Fortuner Legender 2022,2022,49000.0,2800.0,Automatic,Diesel,16900000.0,8.8,only chatt paint rest total genuine all documents and bio available TAG_EXCELLENT,silver_predicted
Toyota Corolla Altis X Automatic 1.6 2021,2021,67000.0,1598.0,Automatic,Petrol,5525000.0,9.2,"basic information: first owner punjab registered white color engine and body conditon: total genuine body no scratches non-accidental seals everything is genuine mint engine with no mechanical problem average: 11-13 km/l in city, 15-18 km/l on highway tyres are in brand new conditon, around 90% TAG_EXCELLENT",silver_predicted
Toyota Aqua S 2020,2020,105000.0,1500.0,Automatic,Hybrid,5150000.0,8.7,total genuine 3.5 grade auction sheet available punjab rigistered all documents and bio available TAG_EXCELLENT,silver_predicted
Toyota Vitz F 1.0 2007,2007,180000.0,1000.0,Automatic,Petrol,1920000.0,9.1,"toyota vitz 2007 islamabad registered (old smart card status duplicate) roof n piller genuine but consider outer spray, seal to seal, non accidented guranteed, neat and clean car without any scratches rust free. sports rims and brand new tyres android lcd panel with 4 speakers installed. original engine and suspension 100% recently all work done. new seats poshing with new seat covers. duplicate smart card, life time tokens are paid. exchange with mira, swift passo, wagon r possible",silver_predicted
Toyota Corolla GLi 1.3 VVTi 2011,2011,65000.0,1300.0,Manual,Petrol,2200000.0,9.6,cplc ma awaz ha or driver side ka pillar bhi bana hawya ha,silver_predicted
Toyota Corolla XLi VVTi 2015,2015,180000.0,1300.0,Manual,Petrol,3150000.0,9.1,"sorry to dealers and investers. toyota corolla xli vvti 2015 converted to altis 2025 sporty look car. outer roof pillers digi and half bonnet, 2 doors genuine other spray without policate (poteen) due to scratch. rest completely genuine, no any minor or major accident. car is neat and clean mechanical engine suspension gear engine 100% recently all lubricants changed no need to spend a single peny. new tyres installed recently. mutimedia steering of grande installed. new poshish and new seat covers. chill ac and heater is working. original return file and original smart card own name. fuel average is 15 in city and 17 on motorway. android screen with original speakers. price is reasonable as per condition. please dont offer foolish offers. exchange might not possible TAG_GOOD",silver_predicted
Toyota Corolla Altis SR Cruisetronic 1.6 2013,2013,230000.0,1600.0,Automatic,Petrol,3700000.0,8.9,sun roof.as good as a brand new car. fitted with new tires. original book is available. sealed and powerful engine . alloy rims.hid lights. the car in the use of an army officer. TAG_EXCELLENT,silver_predicted
Toyota Corolla XLi VVTi 2014,2014,110000.0,1300.0,Manual,Petrol,3000000.0,9.5,chat pillar digi bonet grnted grnuin sides minor tuchsup seal by seal engin suspention 100% tyre 90% just by and drive TAG_GOOD,silver_predicted
Toyota Roomy XS 2022,2022,85000.0,1000.0,Automatic,Petrol,3925000.0,9.5,toyota roomy xs 2022 model fresh import 2025 automatic transmission (cvt) push start radar auto stop traction control abs break lane assist parking sensors electric power door eco with idling stop all power window retractable power mirror abs break keyless entry tinted glass with privacy curtain front back bumper sensors bumper 2 bumper genuine 4.5 grade verifiable auction sheet,silver_predicted
Toyota Raize Z 2020,2020,96000.0,1000.0,Automatic,Petrol,5600000.0,8.8,"toyota raize z package, 2020 model , fresh import september, lahore registered, first owner, bumper to bumper genuine, scratch-less body, auction sheet available (3.0 grade), top of line varient, very good fuel average (pictures attached for reference). life time token paid. just buy and drive.features are as bellow 360° camera push start alloy wheels front fog light , rear fog indicator drls abs 8 air bags traction control, lane assistant parking sensors, rear camera adaptive cruise control keyless entry ( finger touch unlock system) retractable mirrors heated seats rear seats usb charging points stylish cup holders night view mirror front speakers rear speakers",silver_predicted
Toyota Corolla GLi Automatic Limited Edition 1.6 VVTi 2012,2012,147000.0,1600.0,Automatic,Petrol,2875000.0,9.5,toyota corolla 2012 gli 1.6 automatic special edition own powerful engine trunk original rest bake paint expensive alloys rims hids & leds lights neat clean scratch less condition suspension ok ac ok no work required no follish offer,silver_predicted
Toyota Hilux Revo Rocco 2022,2022,70000.0,2800.0,Automatic,Diesel,12900000.0,8.8,3 pieces repaint rest genuine punjab rigistered all documents available TAG_GOOD,silver_predicted
Toyota Raize G 2020,2020,30000.0,1000.0,Automatic,Petrol,5300000.0,9.7,toyota raize 2020 import 24 retistered 25 new car,silver_predicted
Toyota Crown Athlete 2008,2008,100000.0,3500.0,Automatic,Petrol,11500000.0,9.4,2008 model 2011 import islamabad registered first owner total genuine 3500cc hybrid full house pearl black color black room sunroof suction door & suction trunk back reclining & heating seats front heating & cooling seats telescopic steering memory seats cruise control radar braking system parking sensors back auto curtain privacy curtains leather electric seats roof ambient lighting & many more TAG_EXCELLENT,silver_predicted
Toyota Corolla XLi VVTi 2011,2011,230000.0,1500.0,Manual,Petrol,2500000.0,9.0,"alloy rims. complete original file is availble . petrol driven, cng never installed . few paint touchups on the body . 3 piece touch up original book of this car is also available. looking to sell the car urgently. TAG_GOOD",silver_predicted
Toyota Corolla Altis Automatic 1.6 2020,2020,70000.0,1600.0,Automatic,Petrol,5150000.0,9.3,bonit hit. replace from company. seal to seal pack. inside out. b to b car in prestige condition. home used. negotiable. original return file is available . exchange option can be considered with grande,silver_predicted
Toyota Fortuner 2.8 Sigma 4 2022,2022,11000.0,2800.0,Automatic,Diesel,17200000.0,9.6,total orignal . as like new parking sensor,silver_predicted
Toyota Raize G 2019,2019,56000.0,1000.0,Automatic,Petrol,4790000.0,9.2,"alloy rims. authorized dealership maintained. inside out fully original. all original documents are complete . complete service details available. petrol driven, cng never installed . exchange is possible with other car . lifetime token tax paid. in showroom condition. 2 piece touchups on the body . non accidental. price is slightly negotiable. engine in pristine condition . original book is available. looking to sell the car urgently. TAG_GOOD",silver_predicted
Toyota Premio F 1.5 2007,2007,160000.0,1500.0,Automatic,Petrol,4440000.0,9.5,mint condition car total genuine just driver side door paint for fresh look TAG_EXCELLENT,silver_predicted
Toyota Camry Up-Spec Automatic 2.4 2007,2007,154000.0,2400.0,Automatic,Petrol,4150000.0,9.2,everything is in genuine condition . original return file is available . totally driven on petrol. never got into accident. original book of this car is also available. price is slightly negotiable. just like a zero meter car.neat clean interior alloy rims 17 inch's,silver_predicted
Toyota Corolla XLi VVTi 2013,2013,85000.0,1300.0,Manual,Petrol,3375000.0,9.5,totally original paint dentless or scratchless as like brand new 2nd owner tyres 85% mechanical 100% seen is believing cleanest car alhumdulillah price is little bit negotiable on the spot,silver_predicted
Toyota Corolla XLi 2006,2006,242000.0,1300.0,Manual,Petrol,2175000.0,9.4,outside shower for fresh look. inside seal pack. no work required.mechanical . brand new rims.new android tv and good sound system.return file biometric on spot. TAG_FAIR,silver_predicted
Toyota Corolla Altis Automatic 1.6 2019,2019,69000.0,1600.0,Automatic,Petrol,4775000.0,9.6,toyota corolla altis 1.6 automatic transmission 2019 model 2019 registered complete original,silver_predicted
Toyota Premio X L Package 1.8 2010,2010,190000.0,1800.0,Automatic,Petrol,4590000.0,8.7,lightweight allow rims . exchange is possible with other car . as good as a brand new car. paint touchups in a few places. fitted with new tires. non accidental. original book is available as well. price is slightly negotiable. engine is good condition . all token taxes are paid to date.,silver_predicted
Toyota Aqua S 2013,2013,170000.0,1500.0,Automatic,Hybrid,3525000.0,9.0,"its toyota 1.5 petrol hybride s package. 2013 model 2017 register seal to seal genuine. 10 by 10 abs, engine and good in bateries. its a key start. inspection report available 7.8 rating outer 80 percent janven inner full janven. the original book file ( smart card) is available as well, and it's my own name. engine in excellent condition. non accidental car ac heatr good biometric on the spot available",silver_predicted
Toyota Corolla XLi VVTi 2009,2009,415000.0,1300.0,Manual,Petrol,2400000.0,8.8,"lightweight allow rims . complete original file is availble . complete service details available. petrol driven, cng never installed . engine is changed. few paint touchups on the body . brand new tires installed. in showroom condition. will be sold to nearest offer. sealed and powerful engine . looking to sell the car urgently. original book is available as well. never been into any accident. all token taxes are paid to date. biometric on the spot location kotla areb ali khan TAG_EXCELLENT",silver_predicted
Toyota Corolla GLi 1.3 VVTi 2009,2009,124000.0,1300.0,Manual,Petrol,2350000.0,9.2,gli 2009 bata 20010 good condition engine ok suspension ok . . . second honor home used car fully maintained through authorized dealership. all original documents are complete .chat pilr genuine rest only shower non accident TAG_FAIR,silver_predicted
Toyota Corolla XLi VVTi 2011,2011,250000.0,1300.0,Manual,Petrol,2420000.0,9.3,"xli converted to gli, all original documents are complete, on my own name. all token taxes are paid to date. ac, heater, petrol, cng, power windows, power steering all working, mechanically fit, new tyres, internal seal to seal , external body showered and right fender changed. can be seen in g9 after 4:30 pm and at iiui h10 islamabad during office hours. price is slightly negotiable. TAG_FAIR",silver_predicted
Toyota Prius EX 1.5 2008,2008,98000.0,1500.0,Automatic,Hybrid,2850000.0,9.5,toyota prius ex 1.5 • punjab registered • year of manufacture 2008 • year of import 2012 • only 98k driven • auto parking (very rare) • 3 parts are just sprayed rest all original • pearl white exterior with beige interior,silver_predicted
Toyota Corolla Altis SR Cruisetronic 1.8 2010,2010,140000.0,1800.0,Automatic,Petrol,2900000.0,8.6,toyota corolla altis sr 1.8 full shawer sunroof and all documents available alloy rims.,silver_predicted
Toyota Raize Z 2020,2020,50400.0,1000.0,Automatic,Petrol,5920000.0,9.0,toyota raize 2020 / 2025 4.5 grade verifiable auction sheet z package bsm apple car play original tv metalic blue color paint protection film installed(ppf) 6-years warranty tyres condition 100% maintained vehicle single handed driven 1st owner price is negotiable . original book is available.,silver_predicted
Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2024,2024,18000.0,1800.0,Automatic,Petrol,7700000.0,9.6,total orignal,silver_predicted
